probInfected:0.001,probVaccine:0.001,contagion:0.5,sexOnInfection:3,sexOnVaccine:3,vaccineOnInfection:3,promiscuityPopulation:0.1,numPatients:200
step,agent,sex,treatment,outcome,count_infected,cumulative_distance
1,Patient_52,false,false,false,0,0.0
1,Patient_53,false,false,false,0,0.0
1,Patient_54,true,false,false,0,0.0
1,Patient_55,true,false,false,0,0.0
1,Patient_56,false,false,false,0,0.0
1,Patient_57,false,false,false,0,0.0
1,Patient_58,true,false,false,0,0.0
1,Patient_59,true,false,false,0,0.0
1,Patient_60,false,false,false,0,0.0
1,Patient_61,true,false,false,0,0.0
1,Patient_62,true,false,false,0,0.0
1,Patient_63,false,false,false,0,0.0
1,Patient_64,true,false,false,0,0.0
1,Patient_65,false,false,false,0,0.0
1,Patient_66,true,false,false,0,0.0
1,Patient_67,true,false,false,0,0.0
1,Patient_68,false,false,false,0,0.0
1,Patient_69,true,false,false,0,0.0
1,Patient_70,false,false,false,0,0.0
1,Patient_71,true,false,false,0,0.0
1,Patient_72,true,false,false,0,0.0
1,Patient_73,true,false,false,0,0.0
1,Patient_74,true,false,false,0,0.0
1,Patient_75,true,false,false,0,0.0
1,Patient_76,false,false,false,0,0.0
1,Patient_77,true,false,false,0,0.0
1,Patient_78,false,false,false,0,0.0
1,Patient_79,true,false,false,0,0.0
1,Patient_80,true,false,false,0,0.0
1,Patient_81,true,false,false,0,0.0
1,Patient_82,false,false,false,0,0.0
1,Patient_83,false,false,false,0,0.0
1,Patient_84,false,false,false,0,0.0
1,Patient_85,true,false,false,0,0.0
1,Patient_86,true,false,false,0,0.0
1,Patient_87,true,false,false,0,0.0
1,Patient_88,true,false,false,0,0.0
1,Patient_89,true,false,false,0,0.0
1,Patient_90,true,false,false,0,0.0
1,Patient_91,true,false,false,0,0.0
1,Patient_92,false,false,false,0,0.0
1,Patient_93,false,false,false,0,0.0
1,Patient_94,true,false,false,0,0.0
1,Patient_95,true,false,false,0,0.0
1,Patient_96,true,false,false,0,0.0
1,Patient_97,false,false,false,0,0.0
1,Patient_98,true,false,false,0,0.0
1,Patient_99,true,false,false,0,0.0
1,Patient_100,true,false,false,0,0.0
1,Patient_101,true,false,false,0,0.0
1,Patient_102,true,false,false,0,0.0
1,Patient_103,true,false,false,0,0.0
1,Patient_104,true,false,false,0,0.0
1,Patient_105,false,false,false,0,0.0
1,Patient_106,false,false,false,0,0.0
1,Patient_107,false,false,false,0,0.0
1,Patient_108,true,false,false,0,0.0
1,Patient_109,false,false,false,0,0.0
1,Patient_110,true,false,false,0,0.0
1,Patient_111,true,false,false,0,0.0
1,Patient_112,true,false,false,0,0.0
1,Patient_113,true,false,false,0,0.0
1,Patient_114,false,false,false,0,0.0
1,Patient_115,true,false,false,0,0.0
1,Patient_116,true,false,false,0,0.0
1,Patient_117,false,false,false,0,0.0
1,Patient_118,false,false,false,0,0.0
1,Patient_119,true,false,false,0,0.0
1,Patient_120,false,false,false,0,0.0
1,Patient_121,false,false,false,0,0.0
1,Patient_122,false,false,false,0,0.0
1,Patient_123,false,false,false,0,0.0
1,Patient_124,false,false,false,0,0.0
1,Patient_125,false,false,false,0,0.0
1,Patient_126,false,false,false,0,0.0
1,Patient_127,false,false,false,0,0.0
1,Patient_128,false,false,false,0,0.0
1,Patient_129,true,false,false,0,0.0
1,Patient_130,false,false,false,0,0.0
1,Patient_131,true,false,false,0,0.0
1,Patient_132,true,false,false,0,0.0
1,Patient_133,true,false,false,0,0.0
1,Patient_134,true,false,false,0,0.0
1,Patient_135,false,false,false,0,0.0
1,Patient_136,true,false,false,0,0.0
1,Patient_137,true,false,false,0,0.0
1,Patient_138,true,false,false,0,0.0
1,Patient_139,false,false,false,0,0.0
1,Patient_140,false,false,false,0,0.0
1,Patient_141,true,false,false,0,0.0
1,Patient_142,false,false,false,0,0.0
1,Patient_143,true,false,false,0,0.0
1,Patient_144,false,false,false,0,0.0
1,Patient_145,false,false,false,0,0.0
1,Patient_146,false,false,false,0,0.0
1,Patient_147,true,false,false,0,0.0
1,Patient_148,false,false,false,0,0.0
1,Patient_149,false,false,false,0,0.0
1,Patient_150,true,false,false,0,0.0
1,Patient_151,true,false,false,0,0.0
1,Patient_152,false,false,false,0,0.0
1,Patient_153,false,false,false,0,0.0
1,Patient_154,true,false,false,0,0.0
1,Patient_155,true,false,false,0,0.0
1,Patient_156,false,false,false,0,0.0
1,Patient_157,true,false,false,0,0.0
1,Patient_158,false,false,false,0,0.0
1,Patient_159,true,false,false,0,0.0
1,Patient_160,true,false,false,0,0.0
1,Patient_161,false,false,false,0,0.0
1,Patient_162,true,false,false,0,0.0
1,Patient_163,false,false,false,0,0.0
1,Patient_164,true,false,false,0,0.0
1,Patient_165,false,false,false,0,0.0
1,Patient_166,true,false,false,0,0.0
1,Patient_167,false,false,false,0,0.0
